gname	eventid	iyear	imonth	iday	country_txt	region_txt	latitude	longitude	crit1	crit2	crit3	doubtterr	alternative_txt	success	suicide	attacktype1_txt	targtype1_txt	natlty1_txt	nperps	nperpcap	weaptype1_txt	nkill	nkillus	nkillter	nwound	nwoundus	nwoundte	property	propvalue	ishostkid	nhostkid	ransom	galias
Shining Path (SL)	198405010005	1984	5	1	Peru	South America	NA	NA	1	1	1	-9	NA	1	0	Bombing/Explosion	Private Citizens & Property	Peru	NA	NA	Explosives/Bombs/Dynamite	0	NA	NA	0	NA	NA	1	NA	0	NA	0	SL
Shining Path (SL)	199111150041	1991	11	15	Peru	South America	NA	NA	1	1	1	-9	NA	1	0	Assassination	Government (General)	Peru	NA	NA	Firearms	1	NA	NA	0	NA	NA	0	NA	0	NA	0	SL
Shining Path (SL)	199201080018	1992	1	8	Peru	South America	NA	NA	1	1	0	-9	NA	1	0	Armed Assault	Military	Peru	NA	NA	Firearms	5	NA	NA	0	NA	NA	1	NA	0	NA	0	SL
Shining Path (SL)	198502050011	1985	2	5	Peru	South America	NA	NA	1	1	1	-9	NA	1	0	Bombing/Explosion	Police	Peru	40	NA	Firearms	2	NA	NA	0	NA	NA	1	20000	0	NA	0	SL
Shining Path (SL)	198709020002	1987	9	2	Peru	South America	NA	NA	1	1	1	-9	NA	1	0	Bombing/Explosion	Utilities	Peru	NA	NA	Explosives/Bombs/Dynamite	0	NA	NA	0	NA	NA	1	55000	0	NA	0	SL
Shining Path (SL)	198810100009	1988	10	10	Peru	South America	NA	NA	1	1	0	-9	NA	1	0	Armed Assault	Military	Peru	NA	NA	Firearms	11	NA	NA	0	NA	NA	1	NA	0	NA	0	SL
Shining Path (SL)	198105020002	1981	5	2	Peru	South America	NA	NA	1	1	1	-9	NA	1	0	Bombing/Explosion	Utilities	Peru	NA	NA	Explosives/Bombs/Dynamite	0	NA	0	0	NA	0	1	NA	0	NA	0	SL
Shining Path (SL)	198811230010	1988	11	23	Peru	South America	NA	NA	1	1	1	-9	NA	1	0	Assassination	Government (General)	Peru	NA	NA	Firearms	1	NA	NA	0	NA	NA	0	NA	0	NA	0	SL
Shining Path (SL)	198105030009	1981	5	3	Peru	South America	NA	NA	1	1	1	-9	NA	1	0	Bombing/Explosion	Business	Peru	NA	NA	Explosives/Bombs/Dynamite	NA	NA	NA	NA	NA	NA	1	NA	0	NA	0	SL
Shining Path (SL)	198305160005	1983	5	16	Peru	South America	NA	NA	1	1	0	-9	NA	1	0	Armed Assault	Military	Peru	NA	NA	Firearms	14	NA	NA	0	NA	NA	1	NA	0	NA	0	SL
Shining Path (SL)	199209050019	1992	9	5	Peru	South America	NA	NA	1	1	1	-9	NA	1	0	Armed Assault	Transportation	Peru	NA	NA	Incendiary	1	NA	NA	0	NA	NA	1	15000	0	NA	0	SL
Shining Path (SL)	198007280002	1980	7	28	Peru	South America	NA	NA	1	1	1	-9	NA	0	0	Bombing/Explosion	Private Citizens & Property	Peru	1	NA	Explosives/Bombs/Dynamite	0	NA	NA	0	NA	NA	0	NA	0	NA	0	SL
Shining Path (SL)	198408250001	1984	8	25	Peru	South America	NA	NA	1	1	1	-9	NA	1	0	Bombing/Explosion	Government (General)	Peru	NA	NA	Explosives/Bombs/Dynamite	0	NA	NA	0	NA	NA	1	NA	0	NA	0	SL
Shining Path (SL)	198612030001	1986	12	3	Peru	South America	NA	NA	1	1	0	-9	NA	1	0	Armed Assault	Military	Peru	NA	NA	Firearms	8	NA	NA	0	NA	NA	1	NA	0	NA	0	SL
Shining Path (SL)	198208130004	1982	8	13	Peru	South America	NA	NA	1	1	1	-9	NA	1	0	Armed Assault	Private Citizens & Property	Peru	NA	NA	Firearms	NA	NA	NA	NA	NA	NA	1	70000	1	0	0	SL
Shining Path (SL)	198209230010	1982	9	23	Peru	South America	NA	NA	1	1	1	-9	NA	1	0	Armed Assault	Educational Institution	Peru	15	NA	Firearms	1	NA	NA	0	NA	NA	1	NA	0	NA	0	SL
Shining Path (SL)	198708120004	1987	8	12	Peru	South America	NA	NA	1	1	1	-9	NA	1	0	Bombing/Explosion	Police	Peru	NA	NA	Explosives/Bombs/Dynamite	0	NA	NA	0	NA	NA	1	20000	0	NA	0	SL
Shining Path (SL)	198509200001	1985	9	20	Peru	South America	NA	NA	1	1	1	-9	NA	1	0	Bombing/Explosion	Business	Peru	NA	NA	Explosives/Bombs/Dynamite	0	NA	NA	0	NA	NA	1	NA	0	NA	0	SL
Shining Path (SL)	198207090005	1982	7	9	Peru	South America	NA	NA	1	1	1	-9	NA	1	0	Armed Assault	Police	Peru	30	NA	Firearms	1	NA	NA	0	NA	NA	1	13000	0	NA	0	SL
Shining Path (SL)	198203240004	1982	3	24	Peru	South America	NA	NA	1	1	1	-9	NA	1	0	Bombing/Explosion	Utilities	Peru	NA	NA	Explosives/Bombs/Dynamite	NA	NA	NA	NA	NA	NA	1	50000	0	NA	0	SL
Shining Path (SL)	198605190003	1986	5	19	Peru	South America	NA	NA	1	1	0	-9	NA	1	0	Armed Assault	Military	Peru	60	NA	Firearms	20	NA	NA	0	NA	NA	1	NA	0	NA	0	SL
Shining Path (SL)	198305200002	1983	5	20	Peru	South America	NA	NA	1	1	1	-9	NA	1	0	Bombing/Explosion	Utilities	Peru	NA	NA	Explosives/Bombs/Dynamite	NA	NA	NA	NA	NA	NA	1	45000	0	NA	0	SL
Shining Path (SL)	198912030001	1989	12	3	Peru	South America	NA	NA	1	1	1	-9	NA	1	0	Assassination	Government (General)	Peru	20	NA	Firearms	7	NA	NA	0	NA	NA	0	NA	0	NA	0	SL
Shining Path (SL)	198401010022	1984	1	1	Peru	South America	NA	NA	1	1	1	-9	NA	1	0	Bombing/Explosion	Utilities	Peru	NA	NA	Explosives/Bombs/Dynamite	0	NA	NA	0	NA	NA	1	142857	0	NA	0	SL
Shining Path (SL)	198709100008	1987	9	10	Peru	South America	NA	NA	1	1	1	-9	NA	1	0	Bombing/Explosion	Utilities	Peru	NA	NA	Explosives/Bombs/Dynamite	0	NA	NA	0	NA	NA	1	55000	0	NA	0	SL
Shining Path (SL)	198812310005	1988	12	31	Peru	South America	NA	NA	1	1	1	-9	NA	1	0	Bombing/Explosion	Utilities	Peru	NA	NA	Explosives/Bombs/Dynamite	0	NA	NA	0	NA	NA	1	50000	0	NA	0	SL
Shining Path (SL)	198105030027	1981	5	3	Peru	South America	NA	NA	1	1	1	-9	NA	1	0	Bombing/Explosion	Police	Peru	NA	NA	Explosives/Bombs/Dynamite	NA	NA	NA	NA	NA	NA	1	NA	0	NA	0	SL
Shining Path (SL)	198105040011	1981	5	4	Peru	South America	NA	NA	1	1	1	-9	NA	1	0	Bombing/Explosion	Utilities	Peru	NA	NA	Explosives/Bombs/Dynamite	NA	NA	NA	NA	NA	NA	1	50000	0	NA	0	SL
Shining Path (SL)	198901040010	1989	1	4	Peru	South America	NA	NA	1	1	1	-9	NA	1	0	Assassination	Other	Peru	NA	NA	Firearms	1	NA	NA	0	NA	NA	0	NA	0	NA	0	SL
Shining Path (SL)	198709130009	1987	9	13	Peru	South America	NA	NA	1	1	1	-9	NA	1	0	Armed Assault	Private Citizens & Property	Peru	200	NA	Firearms	3	NA	NA	4	NA	NA	1	NA	0	NA	0	SL
Shining Path (SL)	198301130007	1983	1	13	Peru	South America	NA	NA	1	1	1	-9	NA	1	0	Facility/Infrastructure Attack	Business	Peru	NA	NA	Firearms	NA	NA	NA	NA	NA	NA	1	NA	0	NA	0	SL
Shining Path (SL)	198401010029	1984	1	1	Peru	South America	NA	NA	1	1	1	-9	NA	1	0	Bombing/Explosion	Utilities	Peru	NA	NA	Explosives/Bombs/Dynamite	0	NA	NA	0	NA	NA	1	142857	0	NA	0	SL
Shining Path (SL)	198709150004	1987	9	15	Peru	South America	NA	NA	1	1	1	-9	NA	1	0	Bombing/Explosion	Utilities	Peru	NA	NA	Explosives/Bombs/Dynamite	0	NA	NA	0	NA	NA	1	55000	0	NA	0	SL
Shining Path (SL)	198401010032	1984	1	1	Peru	South America	NA	NA	1	1	1	-9	NA	1	0	Bombing/Explosion	Utilities	Peru	NA	NA	Explosives/Bombs/Dynamite	0	NA	NA	0	NA	NA	1	142857	0	NA	0	SL
Shining Path (SL)	198908020020	1989	8	2	Peru	South America	NA	NA	1	1	1	-9	NA	1	0	Bombing/Explosion	Utilities	Peru	NA	NA	Explosives/Bombs/Dynamite	0	0	NA	0	0	NA	1	50000	0	NA	0	SL
Shining Path (SL)	198105060005	1981	5	6	Peru	South America	NA	NA	1	1	1	-9	NA	1	0	Bombing/Explosion	Police	Peru	NA	NA	Explosives/Bombs/Dynamite	0	NA	NA	0	NA	NA	1	NA	0	NA	0	SL
Shining Path (SL)	198612190004	1986	12	19	Peru	South America	NA	NA	1	1	1	-9	NA	1	0	Bombing/Explosion	Business	Peru	NA	NA	Explosives/Bombs/Dynamite	NA	NA	NA	NA	NA	NA	1	NA	0	NA	0	SL
Shining Path (SL)	198401010037	1984	1	1	Peru	South America	NA	NA	1	1	1	-9	NA	1	0	Facility/Infrastructure Attack	Business	Peru	20	NA	Firearms	1	NA	NA	6	NA	NA	1	NA	0	NA	0	SL
Shining Path (SL)	198709150014	1987	9	15	Peru	South America	NA	NA	1	1	1	-9	NA	0	0	Assassination	Other	Peru	NA	NA	Firearms	0	NA	NA	1	NA	NA	0	NA	0	NA	0	SL
Shining Path (SL)	198709150015	1987	9	15	Peru	South America	NA	NA	1	1	1	-9	NA	1	0	Assassination	Government (General)	Peru	NA	NA	Firearms	1	NA	NA	0	NA	NA	0	NA	0	NA	0	SL
Shining Path (SL)	199105060005	1991	5	6	Peru	South America	NA	NA	1	1	1	-9	NA	1	0	Assassination	Government (General)	Peru	NA	NA	Firearms	1	NA	NA	0	NA	NA	0	NA	0	NA	0	SL
Shining Path (SL)	198709160006	1987	9	16	Peru	South America	NA	NA	1	1	1	-9	NA	1	0	Armed Assault	Private Citizens & Property	Peru	200	NA	Firearms	15	NA	NA	30	NA	NA	1	NA	0	NA	0	SL
Shining Path (SL)	198709160007	1987	9	16	Peru	South America	NA	NA	1	1	1	-9	NA	1	0	Armed Assault	Transportation	Peru	9	NA	Firearms	0	NA	NA	1	NA	NA	1	NA	0	NA	0	SL
Shining Path (SL)	198008260004	1980	8	26	Peru	South America	NA	NA	1	1	1	-9	NA	0	0	Bombing/Explosion	Utilities	Peru	NA	NA	Explosives/Bombs/Dynamite	0	NA	NA	0	NA	NA	1	NA	0	NA	0	SL
Shining Path (SL)	198512260009	1985	12	26	Peru	South America	NA	NA	1	1	1	-9	NA	1	0	Bombing/Explosion	Business	Peru	6	NA	Explosives/Bombs/Dynamite	0	NA	NA	0	NA	NA	1	NA	0	NA	0	SL
Shining Path (SL)	198105170005	1981	5	17	Peru	South America	NA	NA	1	1	0	-9	NA	1	0	Bombing/Explosion	Military	Peru	NA	NA	Explosives/Bombs/Dynamite	NA	NA	NA	NA	NA	NA	1	NA	0	NA	0	SL
Shining Path (SL)	198301180002	1983	1	18	Peru	South America	NA	NA	1	1	1	-9	NA	0	0	Bombing/Explosion	Telecommunication	Peru	10	NA	Explosives/Bombs/Dynamite	1	NA	NA	0	NA	NA	0	NA	0	NA	0	SL
Shining Path (SL)	198401050005	1984	1	5	Peru	South America	NA	NA	1	1	0	-9	NA	1	0	Bombing/Explosion	Military	Peru	10	NA	Explosives/Bombs/Dynamite	0	NA	NA	2	NA	NA	1	NA	0	NA	0	SL
Shining Path (SL)	198409100004	1984	9	10	Peru	South America	NA	NA	1	1	1	-9	NA	1	0	Armed Assault	Private Citizens & Property	Peru	300	NA	Firearms	17	NA	NA	9	NA	NA	1	70000	1	0	0	SL
Shining Path (SL)	198612210009	1986	12	21	Peru	South America	NA	NA	1	1	1	-9	NA	1	0	Bombing/Explosion	Government (Diplomatic)	United States	NA	NA	Explosives/Bombs/Dynamite	0	NA	NA	0	NA	NA	1	NA	0	NA	0	SL
Shining Path (SL)	198901110006	1989	1	11	Peru	South America	NA	NA	1	1	1	-9	NA	1	0	Assassination	Police	Peru	NA	NA	Firearms	7	NA	NA	0	NA	NA	0	NA	0	NA	0	SL
Shining Path (SL)	198705180001	1987	5	18	Peru	South America	NA	NA	1	1	1	-9	NA	0	0	Bombing/Explosion	Government (General)	Peru	NA	NA	Explosives/Bombs/Dynamite	0	NA	NA	0	NA	NA	1	NA	0	NA	0	SL
Shining Path (SL)	198309070010	1983	9	7	Peru	South America	NA	NA	1	1	1	-9	NA	1	0	Assassination	Business	Peru	NA	NA	Firearms	2	NA	NA	0	NA	NA	0	NA	0	NA	0	SL
Shining Path (SL)	198605290006	1986	5	29	Peru	South America	NA	NA	1	1	1	-9	NA	1	0	Armed Assault	Private Citizens & Property	Peru	26	NA	Firearms	NA	NA	NA	NA	NA	NA	1	NA	0	NA	0	SL
Shining Path (SL)	198709190004	1987	9	19	Peru	South America	NA	NA	1	1	1	-9	NA	1	0	Armed Assault	Private Citizens & Property	Peru	NA	NA	Firearms	6	NA	NA	0	NA	NA	1	10000	0	NA	0	SL
Shining Path (SL)	198009030006	1980	9	3	Peru	South America	NA	NA	1	1	1	-9	NA	0	0	Bombing/Explosion	Religious Figures/Institutions	Peru	NA	NA	Explosives/Bombs/Dynamite	0	NA	NA	0	NA	NA	0	NA	0	NA	0	SL
Shining Path (SL)	198401010015	1984	1	1	Peru	South America	NA	NA	1	1	1	-9	NA	1	0	Bombing/Explosion	Utilities	Peru	NA	NA	Explosives/Bombs/Dynamite	0	NA	NA	0	NA	NA	1	142857	0	NA	0	SL
Shining Path (SL)	198604180003	1986	4	18	Peru	South America	NA	NA	1	1	1	-9	NA	1	0	Assassination	Private Citizens & Property	Peru	50	NA	Firearms	10	NA	NA	0	NA	NA	0	NA	0	NA	0	SL
Shining Path (SL)	198408100002	1984	8	10	Peru	South America	NA	NA	1	1	1	-9	NA	1	0	Bombing/Explosion	Utilities	Peru	NA	NA	Explosives/Bombs/Dynamite	0	NA	NA	0	NA	NA	1	NA	0	NA	0	SL
Shining Path (SL)	198307270004	1983	7	27	Peru	South America	NA	NA	1	1	1	-9	NA	1	0	Bombing/Explosion	Transportation	Peru	NA	NA	Explosives/Bombs/Dynamite	NA	NA	NA	NA	NA	NA	1	NA	0	NA	0	SL
Shining Path (SL)	199403130001	1994	3	13	Peru	South America	NA	NA	1	1	1	-9	NA	1	0	Bombing/Explosion	Business	Peru	NA	NA	Explosives/Bombs/Dynamite	0	NA	NA	0	NA	NA	1	NA	0	NA	0	SL
Shining Path (SL)	198601030004	1986	1	3	Peru	South America	NA	NA	1	1	1	-9	NA	1	0	Armed Assault	Private Citizens & Property	Peru	NA	NA	Firearms	1	NA	NA	0	NA	NA	1	10000	0	NA	0	SL
Shining Path (SL)	198601030006	1986	1	3	Peru	South America	NA	NA	1	1	1	-9	NA	1	0	Bombing/Explosion	Utilities	Peru	NA	NA	Explosives/Bombs/Dynamite	0	NA	NA	0	NA	NA	1	45000	0	NA	0	SL
Shining Path (SL)	198312000003	1983	12	0	Peru	South America	NA	NA	1	1	1	-9	NA	1	0	NA	Business	Peru	100	NA	NA	0	NA	NA	0	NA	NA	1	NA	0	NA	0	SL
Shining Path (SL)	198502200006	1985	2	20	Peru	South America	NA	NA	1	1	1	-9	NA	1	0	Armed Assault	Police	Peru	NA	NA	Firearms	0	NA	NA	6	NA	NA	1	NA	0	NA	0	SL
Shining Path (SL)	198601040005	1986	1	4	Peru	South America	NA	NA	1	1	1	-9	NA	1	0	Bombing/Explosion	Government (General)	Peru	NA	NA	Explosives/Bombs/Dynamite	0	0	NA	0	0	NA	1	20000	0	NA	0	SL
Shining Path (SL)	200904090017	2009	4	9	Peru	South America	NA	NA	1	0	1	0	NA	1	0	Bombing/Explosion	Military	Peru	-99	0	Explosives/Bombs/Dynamite	13	0	0	2	0	0	-9	NA	0	NA	NA	SL
Shining Path (SL)	198908110011	1989	8	11	Peru	South America	NA	NA	1	1	1	-9	NA	1	0	Armed Assault	Private Citizens & Property	Peru	NA	NA	Firearms	6	NA	NA	0	NA	NA	1	NA	0	NA	0	SL
Shining Path (SL)	198305270011	1983	5	27	Peru	South America	NA	NA	1	1	1	-9	NA	1	0	Bombing/Explosion	Government (General)	Peru	NA	NA	Explosives/Bombs/Dynamite	NA	NA	NA	NA	NA	NA	1	NA	0	NA	0	SL
Shining Path (SL)	198401160004	1984	1	16	Peru	South America	NA	NA	1	1	1	-9	NA	1	0	Assassination	Private Citizens & Property	Peru	NA	NA	NA	6	NA	NA	0	NA	NA	0	NA	0	NA	0	SL
Shining Path (SL)	199701200009	1997	1	20	Peru	South America	NA	NA	1	1	1	-9	NA	1	0	Armed Assault	Private Citizens & Property	Peru	100	NA	Firearms	0	NA	NA	0	NA	NA	1	NA	0	NA	0	SL
Shining Path (SL)	198401170008	1984	1	17	Peru	South America	NA	NA	1	1	1	-9	NA	1	0	NA	Private Citizens & Property	Peru	100	NA	NA	15	NA	NA	0	NA	NA	1	NA	0	NA	0	SL
Shining Path (SL)	198502210006	1985	2	21	Peru	South America	NA	NA	1	1	1	-9	NA	0	0	Bombing/Explosion	Business	Peru	NA	NA	Explosives/Bombs/Dynamite	0	NA	NA	0	NA	NA	0	NA	0	NA	0	SL
Shining Path (SL)	199109020005	1991	9	2	Peru	South America	NA	NA	1	1	0	-9	NA	1	0	Armed Assault	Military	Peru	NA	NA	Firearms	61	NA	NA	0	NA	NA	1	NA	0	NA	0	SL
Shining Path (SL)	198411140001	1984	11	14	Peru	South America	NA	NA	1	1	1	-9	NA	1	0	Bombing/Explosion	Utilities	Peru	NA	NA	Explosives/Bombs/Dynamite	NA	NA	NA	NA	NA	NA	1	45000	0	NA	0	SL
Shining Path (SL)	198204210007	1982	4	21	Peru	South America	NA	NA	1	1	1	-9	NA	1	0	Bombing/Explosion	Private Citizens & Property	Peru	NA	NA	Explosives/Bombs/Dynamite	NA	NA	NA	NA	NA	NA	1	NA	0	NA	0	SL
Shining Path (SL)	198502210008	1985	2	21	Peru	South America	NA	NA	1	1	1	-9	NA	0	0	Bombing/Explosion	Business	Peru	NA	NA	Explosives/Bombs/Dynamite	0	NA	NA	0	NA	NA	0	NA	0	NA	0	SL
Shining Path (SL)	198409260004	1984	9	26	Peru	South America	NA	NA	1	1	1	-9	NA	1	0	Bombing/Explosion	Transportation	Peru	NA	NA	Explosives/Bombs/Dynamite	NA	NA	NA	NA	NA	NA	1	NA	0	NA	0	SL
Shining Path (SL)	198301230003	1983	1	23	Peru	South America	NA	NA	1	1	0	-9	NA	1	0	Armed Assault	Military	Peru	NA	NA	Firearms	3	NA	NA	NA	NA	NA	1	NA	0	NA	0	SL
Shining Path (SL)	199001150003	1990	1	15	Peru	South America	NA	NA	1	1	1	-9	NA	1	0	Armed Assault	Private Citizens & Property	Peru	NA	NA	Firearms	39	NA	NA	0	NA	NA	1	NA	0	NA	0	SL
Shining Path (SL)	198502210012	1985	2	21	Peru	South America	NA	NA	1	1	1	-9	NA	0	0	Bombing/Explosion	Business	Peru	NA	NA	Explosives/Bombs/Dynamite	0	NA	NA	0	NA	NA	0	NA	0	NA	0	SL
Shining Path (SL)	198301240004	1983	1	24	Peru	South America	NA	NA	1	1	1	-9	NA	1	0	Bombing/Explosion	Utilities	Peru	NA	NA	Explosives/Bombs/Dynamite	0	NA	NA	0	NA	NA	1	75000	0	NA	0	SL
Shining Path (SL)	198710030004	1987	10	3	Peru	South America	NA	NA	1	1	1	-9	NA	1	0	Armed Assault	Private Citizens & Property	Peru	NA	NA	Firearms	0	NA	NA	0	NA	NA	1	NA	0	NA	0	SL
Shining Path (SL)	198301250001	1983	1	25	Peru	South America	NA	NA	1	1	1	-9	NA	0	0	Bombing/Explosion	Police	Peru	2	NA	Explosives/Bombs/Dynamite	0	NA	NA	0	NA	NA	0	NA	0	NA	0	SL
Shining Path (SL)	198809270007	1988	9	27	Peru	South America	NA	NA	1	1	0	-9	NA	1	0	Armed Assault	Military	Peru	NA	NA	Firearms	22	NA	NA	0	NA	NA	1	NA	0	NA	0	SL
Shining Path (SL)	198312090009	1983	12	9	Peru	South America	NA	NA	1	1	1	-9	NA	1	0	NA	Private Citizens & Property	Peru	50	NA	NA	0	NA	NA	0	NA	NA	1	NA	0	NA	0	SL
Shining Path (SL)	198208310005	1982	8	31	Peru	South America	NA	NA	1	1	1	-9	NA	1	0	Facility/Infrastructure Attack	Utilities	Peru	50	NA	NA	0	NA	NA	3	NA	NA	1	NA	0	NA	0	SL
Shining Path (SL)	198203010003	1982	3	1	Peru	South America	NA	NA	1	1	0	-9	NA	1	0	Assassination	Military	Peru	NA	NA	Firearms	1	NA	NA	0	NA	NA	0	NA	0	NA	0	SL
Shining Path (SL)	199202070014	1992	2	7	Peru	South America	NA	NA	1	1	1	-9	NA	1	0	Bombing/Explosion	Business	Peru	NA	NA	Explosives/Bombs/Dynamite	0	NA	NA	1	NA	NA	1	NA	0	NA	0	SL
Shining Path (SL)	198107270010	1981	7	27	Peru	South America	NA	NA	1	1	1	-9	NA	1	0	Bombing/Explosion	Private Citizens & Property	Peru	NA	NA	Explosives/Bombs/Dynamite	NA	NA	NA	NA	NA	NA	1	8000	0	NA	0	SL
Shining Path (SL)	199109260067	1991	9	26	Peru	South America	NA	NA	1	1	1	-9	NA	1	0	Bombing/Explosion	Police	Peru	NA	NA	Explosives/Bombs/Dynamite	0	NA	NA	0	NA	NA	1	NA	0	NA	0	SL
Shining Path (SL)	199207240010	1992	7	24	Peru	South America	NA	NA	1	1	1	-9	NA	1	0	Bombing/Explosion	Airports & Airlines	Peru	NA	NA	Explosives/Bombs/Dynamite	0	NA	NA	4	NA	NA	1	NA	0	NA	0	SL
Shining Path (SL)	198601200002	1986	1	20	Peru	South America	NA	NA	1	1	1	-9	NA	1	0	Bombing/Explosion	Business	Peru	NA	NA	Explosives/Bombs/Dynamite	0	0	NA	0	0	NA	1	NA	0	NA	0	SL
Shining Path (SL)	198511010004	1985	11	1	Peru	South America	NA	NA	1	1	1	-9	NA	1	0	Bombing/Explosion	Private Citizens & Property	Peru	NA	NA	Explosives/Bombs/Dynamite	0	NA	NA	0	NA	NA	1	NA	0	NA	0	SL
Shining Path (SL)	199109260074	1991	9	26	Peru	South America	NA	NA	1	1	0	-9	NA	1	0	Armed Assault	Military	Peru	NA	NA	Firearms	2	NA	NA	0	NA	NA	1	NA	0	NA	0	SL
Shining Path (SL)	198607310010	1986	7	31	Peru	South America	NA	NA	1	1	1	-9	NA	0	0	Bombing/Explosion	Business	Peru	NA	NA	Explosives/Bombs/Dynamite	0	NA	NA	0	NA	NA	1	NA	0	NA	0	SL
Shining Path (SL)	198401100011	1984	1	10	Peru	South America	NA	NA	1	1	1	-9	NA	1	0	Bombing/Explosion	Police	Peru	NA	NA	Firearms	NA	NA	NA	NA	NA	NA	1	NA	0	NA	0	SL
Shining Path (SL)	198709060010	1987	9	6	Peru	South America	NA	NA	1	1	1	-9	NA	1	0	Assassination	Private Citizens & Property	Peru	NA	NA	Firearms	1	NA	NA	0	NA	NA	0	NA	0	NA	0	SL
Shining Path (SL)	198401010016	1984	1	1	Peru	South America	NA	NA	1	1	1	-9	NA	1	0	Bombing/Explosion	Utilities	Peru	NA	NA	Explosives/Bombs/Dynamite	0	NA	NA	0	NA	NA	1	142857	0	NA	0	SL
Shining Path (SL)	198601200007	1986	1	20	Peru	South America	NA	NA	1	1	1	-9	NA	1	0	Bombing/Explosion	Private Citizens & Property	Peru	NA	NA	Explosives/Bombs/Dynamite	0	0	NA	0	0	NA	1	NA	0	NA	0	SL
Shining Path (SL)	198710250011	1987	10	25	Peru	South America	NA	NA	1	1	1	-9	NA	1	0	Assassination	Police	Peru	NA	NA	Firearms	2	NA	NA	0	NA	NA	0	NA	0	NA	0	SL
Shining Path (SL)	199110230006	1991	10	23	Peru	South America	NA	NA	1	1	1	-9	NA	1	0	Bombing/Explosion	Educational Institution	Peru	NA	NA	Explosives/Bombs/Dynamite	0	NA	NA	0	NA	NA	1	NA	0	NA	0	SL
Shining Path (SL)	198810050004	1988	10	5	Peru	South America	NA	NA	1	1	1	-9	NA	0	0	Bombing/Explosion	Utilities	Peru	NA	NA	Explosives/Bombs/Dynamite	NA	NA	NA	NA	NA	NA	1	NA	0	NA	0	SL
Shining Path (SL)	198611080004	1986	11	8	Peru	South America	NA	NA	1	1	1	-9	NA	1	0	Bombing/Explosion	Private Citizens & Property	Peru	NA	NA	Explosives/Bombs/Dynamite	0	NA	NA	2	NA	NA	1	NA	0	NA	0	SL
Shining Path (SL)	198404230018	1984	4	23	Peru	South America	NA	NA	1	1	1	-9	NA	1	0	Armed Assault	Private Citizens & Property	Peru	40	NA	NA	2	NA	NA	0	NA	NA	1	NA	1	0	0	SL
Shining Path (SL)	198704020003	1987	4	2	Peru	South America	NA	NA	1	1	1	-9	NA	1	0	Bombing/Explosion	Police	Peru	NA	NA	Explosives/Bombs/Dynamite	0	NA	NA	0	NA	NA	1	NA	0	NA	0	SL
Shining Path (SL)	198501280007	1985	1	28	Peru	South America	NA	NA	1	1	1	-9	NA	1	0	Bombing/Explosion	Private Citizens & Property	Peru	NA	NA	Explosives/Bombs/Dynamite	NA	NA	NA	NA	NA	NA	1	NA	0	NA	0	SL
Shining Path (SL)	198407110005	1984	7	11	Peru	South America	NA	NA	1	1	1	-9	NA	1	0	Assassination	Private Citizens & Property	Peru	NA	NA	NA	4	NA	NA	0	NA	NA	0	NA	0	NA	0	SL
Shining Path (SL)	198311050009	1983	11	5	Peru	South America	NA	NA	1	1	1	-9	NA	1	0	Armed Assault	Private Citizens & Property	Peru	NA	NA	Firearms	2	NA	NA	2	NA	NA	1	NA	0	NA	0	SL
Shining Path (SL)	198212010012	1982	12	1	Peru	South America	NA	NA	1	1	1	-9	NA	1	0	Bombing/Explosion	Business	Peru	NA	NA	Firearms	NA	NA	NA	NA	NA	NA	1	50000	0	NA	0	SL
Shining Path (SL)	198708260008	1987	8	26	Peru	South America	NA	NA	1	1	1	-9	NA	1	0	Bombing/Explosion	Utilities	Peru	NA	NA	Explosives/Bombs/Dynamite	0	NA	0	0	NA	0	1	50000	0	NA	0	SL
Shining Path (SL)	198606200007	1986	6	20	Peru	South America	NA	NA	1	1	1	-9	NA	1	0	Facility/Infrastructure Attack	Business	Peru	NA	NA	Incendiary	0	NA	NA	0	NA	NA	1	1e+05	0	NA	0	SL
Shining Path (SL)	198909010015	1989	9	1	Peru	South America	NA	NA	1	1	1	-9	NA	1	0	Armed Assault	Police	Peru	NA	NA	Firearms	3	NA	NA	2	NA	NA	1	NA	0	NA	0	SL
Shining Path (SL)	198410160004	1984	10	16	Peru	South America	NA	NA	1	1	1	-9	NA	1	0	Assassination	Private Citizens & Property	Peru	NA	NA	Firearms	5	NA	NA	0	NA	NA	0	NA	0	NA	0	SL
Shining Path (SL)	198901290012	1989	1	29	Peru	South America	NA	NA	1	1	1	-9	NA	1	0	Bombing/Explosion	Private Citizens & Property	Peru	NA	NA	Firearms	7	NA	NA	0	NA	NA	1	NA	0	NA	0	SL
Shining Path (SL)	198711020016	1987	11	2	Peru	South America	NA	NA	1	1	0	-9	NA	0	0	Assassination	Military	Peru	7	NA	Firearms	0	NA	NA	3	NA	NA	0	NA	0	NA	0	SL
Shining Path (SL)	198805020016	1988	5	2	Peru	South America	NA	NA	1	1	1	-9	NA	1	0	Assassination	Police	Peru	NA	NA	Firearms	1	NA	NA	0	NA	NA	0	NA	0	NA	0	SL
Shining Path (SL)	198503140005	1985	3	14	Peru	South America	NA	NA	1	1	0	-9	NA	1	0	Armed Assault	Military	Peru	NA	NA	Firearms	53	NA	NA	0	NA	NA	1	NA	0	NA	0	SL
